name,lastName,uri,imageUri,worthChange,source,industry,gender,country,timestamp,realTimeWorth,realTimeRank,realTimePosition
Ted Lerner,Lerner,ted-lerner,ted-lerner,0,,Real Estate,M,United States,1488028203331,5279.021,310,310
Stephen Ross,Ross,stephen-ross,stephen-ross,0,,Real Estate,M,United States,1488028203331,7433.8,192,192
Lester Crown,Crown,crown,no-pic,,,Investments,M,United States,1337117248343,,,
Aloysio de Andrade Faria,,aloysio-de-andrade-faria,no-pic,0,,Finance,,Brazil,1488028203331,2453.073,860,860
Stein Erik Hagen,,stein-erik-hagen,no-pic,-0.251,,Retail,,Norway,1488028203331,2348.79,901,901
B. Wayne Hughes,Hughes,b-wayne-hughes,b-wayne-hughes,16.443,,Service,M,United States,1488028203331,2840.105,718,718
Suleiman Kerimov,,suleiman-kerimov,no-pic,0,,Investments,,Russia,1488028203331,6374.096,231,231
Alexei Kuzmichev,,alexei-kuzmichev,no-pic,-37.068,,Diversified,,Russia,1488028203331,7158.238,199,199
Dmitry Rybolovlev,,dmitry-rybolovlev,no-pic,-0.128,,Chemicals,,Russia,1488028203331,7319.191,197,197
John Sall,Sall,john-sall,john-sall,0,,Technology,M,United States,1488028203331,4577.427,370,370
Nassef Sawiris,,nassef-sawiris,no-pic,-103.912,,Construction &#38; Engineering,,Egypt,1488028203331,5578.777,282,282
Majid Al Futtaim,,majid-al-futtaim,no-pic,0,,Real Estate,,United Arab Emirates,1488028203331,10853.333,125,125
Ron Burkle,Burkle,ron-burkle,ron-burkle,0,,Investments,M,United States,1488028203332,1504.161,1381,1381
Robert Holding,Holding,robert-holding,no-pic,,,Energy,M,United States,1347995889437,,,
Heidi Horten,,heidi-horten,no-pic,0,,Retail,,Austria,1488028203331,2783.603,736,736
Henry Kravis,Kravis,henry-kravis,henry-kravis,-15.971,,Investments,M,United States,1488028203331,4980.08,334,334
Stanley Kroenke,Kroenke,stanley-kroenke,stanley-kroenke,0,,Sports,M,United States,1488028203331,7448.667,190,190
Kun-Hee Lee,,lee-kun-hee,no-pic,-270.152,,Diversified,,South Korea,1488028203331,15325.701,66,66
Yongxing Liu,,liu-yongxing,no-pic,0,,Agriculture,,China,1488028203331,6595.516,221,221
George Lucas,Lucas,george-lucas,george-lucas,21.875,,Media,M,United States,1488028203331,5290.224,309,309
Naguib Sawiris,,naguib-sawiris,no-pic,0.351,,Telecommunications,,Egypt,1488028203331,3835.208,487,487
Dilip Shanghvi,,dilip-shanghvi,no-pic,0,,Pharmaceuticals,,India,1488028203331,13730.815,83,83
John A. Sobrato,Sobrato,john-a-sobrato,john-a-sobrato,0,,Real Estate,M,United States,1488028203331,6429.314,228,228
Steven Spielberg,Spielberg,steven-spielberg,steven-spielberg,0,,Media,M,United States,1488028203331,3656,534,534
Dorothea Steinbruch,,dorothea-steinbruch,no-pic,,,Manufacturing,,Brazil,1309542387221,,,
Heinz Hermann Thiele,,heinz-hermann-thiele,no-pic,-6.203,,Construction &#38; Engineering,,Germany,1488028203331,13004.723,89,89
Sam Zell,Zell,sam-zell,sam-zell,-5.502,,Real Estate,M,United States,1488028203331,4960.947,335,335
Micky Arison,Arison,micky-arison,micky-arison,9.233,,Service,M,United States,1488028203331,8339.046,158,158
Bahaa Hariri,,bahaa-hariri,no-pic,0,,Real Estate,,Switzerland,1488028203331,2157,970,970
Husnu Ozyegin,,husnu-ozyegin,no-pic,0,,Finance,,Turkey,1488028203331,3061.024,656,656
Saif Al Ghurair,,saif-al-ghurair,no-pic,0,,Diversified,,United Arab Emirates,1488028203331,2062.144,1015,1015
Giorgio Armani,,giorgio-armani,no-pic,3.304,,Apparel,,Italy,1488028203331,6590.725,222,222
Antonio Ermirio de Moraes,,antonio-ermirio-de-moraes,no-pic,,,Diversified,,Brazil,1309540680007,,,
Michael Herz,,michael-herz,no-pic,-13.997,,Retail,,Germany,1488028203331,4439.367,393,393
Wolfgang Herz,,wolfgang-herz,no-pic,-13.997,,Retail,,Germany,1488028203331,4439.367,393,394
"Paul Tudor Jones, II.",Jones,paul-tudor-jones-ii,paul-tudor-jones-ii,0,,Investments,M,United States,1488028203331,4700,363,363
Mehmet Emin Karamehmet,,mehmet-emin-karamehmet,no-pic,,,Telecommunications,,Turkey,1309539091274,,,
Ralph Lauren,Lauren,ralph-lauren,ralph-lauren,-0.207,,Fashion and Retail,M,United States,1488028203331,5522.789,289,289
Shari Arison,Arison,shari-arison,shari-arison,3.902,,Billionaire,F,Israel,1488028203331,4892.734,339,339
John Arnold,Arnold,john-arnold,john-arnold,0,,Investments,M,United States,1488028203331,2945,691,691
Martin &#38; Olivier Bouygues,,martin-olivier-bouygues,no-pic,-23.492,,Construction &#38; Engineering,,France,1488028203331,3772.049,507,507
Walter Haefner,Haefner,walter-haefner,walter-haefner,,,Technology,M,Switzerland,1366216726187,,,
Otto Happel,,otto-happel,no-pic,0,,Construction &#38; Engineering,,Germany,1488028203331,2671.221,767,767
Savitri Jindal,,savitri-jindal,no-pic,0.001,,Steel,,India,1488028203331,5448.906,296,296
Shin Cheng Lee,,lee-shin-cheng,no-pic,55.594,,Agriculture,,Malaysia,1488028203331,4786.431,348,348
Frank Lowy,,frank-lowy,no-pic,-21.944,,Real Estate,,Australia,1488028203331,5598.578,281,281
Thomas Schmidheiny,,thomas-schmidheiny,no-pic,-89.279,,Construction &#38; Engineering,,Switzerland,1488028203331,4656.193,366,366
Henry Sy,Sy,henry-sy,henry-sy,-105.364,,Diversified,M,Philippines,1488028203331,12603.013,94,94
Oprah Winfrey,Winfrey,oprah-winfrey,oprah-winfrey,-1.208,,Media,F,United States,1488028203331,2970.919,688,688
Jindong Zhang,,zhang-jindong,zhang-jindong,-4.023,,Manufacturing,,China,1488028203331,4138.007,433,433
Otto Beisheim,Beisheim,otto-beisheim,otto-beisheim,,,Fashion and Retail,M,Germany,1366216714578,,,
Paul Desmarais,,paul-desmarais,no-pic,,,Finance,,Canada,1309538912720,,,
Barbara Piasecka Johnson,Johnson,barbara-piasecka-johnson,barbara-piasecka-johnson,,,Health care,F,United States,1347995804000,,,
Ann Walton Kroenke,Kroenke,ann-walton-kroenke,ann-walton-kroenke,59.4,,Fashion and Retail,F,United States,1488028203331,6253.45,238,238
German Larrea Mota Velasco,,german-larrea-mota-velasco,no-pic,-143.961,,Metals &#38; Mining,,Mexico,1488028203331,13945.71,81,81
Sergio Mantegazza,,sergio-mantegazza,no-pic,0,,Leisure,,Switzerland,1488028203331,3135.038,634,634
Rosalia Mera,Mera,rosalia-mera,rosalia-mera,,,Billionaire,F,Spain,1347439603250,,,
Gordon Moore,Moore,gordon-moore,gordon-moore,62.569,,Technology,M,United States,1488028203331,7328.207,196,196
Victor Pinchuk,,victor-pinchuk,no-pic,0,,Steel,,Ukraine,1488028203332,1100.968,1754,1754
George Roberts,Roberts,george-roberts,george-roberts,-16.715,,Investments,M,United States,1488028203331,4991.832,332,332
Michael &#38; Rainer Schmidt-Ruthenbeck,,michael-reiner-schmidt-ruthenbeck,no-pic,-26.681,,Retail,,Germany,1488028203331,2721.046,751,751
Malvinder &#38; Shivinder Singh,,malvinder-shivinder-singh,no-pic,0,,Pharmaceuticals,,India,1488028203332,1393.945,1473,1473
Eng Meng Tsai,,tsai-eng-meng,no-pic,-57.147,,Manufacturing,,Taiwan,1488028203331,5847.092,261,261
Peter Woo,,peter-woo,no-pic,-45.495,,Real Estate,,Hong Kong,1488028203331,10887.914,124,124
Chengjian Zhou,,zhou-chengjian,no-pic,24.208,,Retail,,China,1488028203331,2102.51,994,994
Riley Bechtel,Bechtel,riley-bechtel,riley-bechtel,0,,Construction & Engineering,M,United States,1488028203331,3008.348,675,675
"Stephen Bechtel, Jr.",Bechtel,stephen-bechtel-jr,stephen-bechtel-jr,0,,Construction & Engineering,M,United States,1488028203331,3008.348,675,676
Richard Branson,,richard-branson,no-pic,-15.183,,Shipping,,United Kingdom,1488028203331,5037.741,327,327
Edgar Bronfman,,edgar-bronfman,no-pic,,,Food,,United States,1309540194754,,,
Ray Dalio,Dalio,ray-dalio,ray-dalio,0,,Investments,M,United States,1488028203331,16800,55,55
Aliko Dangote,,aliko-dangote,no-pic,0,,Manufacturing,,Nigeria,1488028203331,12176.717,109,109
John Paul DeJoria,DeJoria,john-paul-dejoria,john-paul-dejoria,0,,Fashion and Retail,M,United States,1488028203331,3032.19,667,667
Ray Lee Hunt,Hunt,ray-lee-hunt,ray-lee-hunt,-0.918,,Energy,M,United States,1488028203331,4737.319,356,356
Charles Johnson,Johnson,charles-johnson,charles-johnson,-20.479,,Investments,M,United States,1488028203331,5813.252,265,265
Guy Laliberte,,guy-laliberte,no-pic,0,,Media,,Canada,1488028203332,1367.856,1494,1494
Joseph Lewis,,joe-lewis,no-pic,0.108,,Finance,,United Kingdom,1488028203331,5634.39,273,273
Yonghao Liu,,liu-yonghao,liu-yonghao,-5.7,,Agriculture,,China,1488028203331,4592.431,369,369
Pallonji Mistry,,pallonji-mistry,no-pic,-0.001,,Construction &#38; Engineering,,Ireland,1488028203331,14702.635,73,73
James Packer,,james-packer,no-pic,-7.49,,Casinos &#38; Gaming,,Australia,1488028203331,3201.599,617,617
Viktor Rashnikov,,viktor-rashnikov,no-pic,-143.871,,Manufacturing,,Russia,1488028203331,8077.963,169,169
Haim Saban,Saban,haim-saban,haim-saban,2.298,,Media,M,United States,1488028203331,2983.363,683,683
Stephan Schmidheiny,,stephan-schmidheiny,no-pic,0,,Investments,,Switzerland,1488028203331,2687,761,761
Stephen Schwarzman,Schwarzman,stephen-schwarzman,stephen-schwarzman,-64.07,,Investments,M,United States,1488028203331,11601.801,115,115
Bernard (Barry) Sherman,,bernard-barry-sherman,no-pic,-0.072,,Pharmaceuticals,,Canada,1488028203331,3045.063,663,663
David Sun,Sun,david-sun,david-sun,0,,Technology,M,United States,1488028203331,5364.988,301,301
Takemitsu Takizaki,,takemitsu-takizaki,no-pic,99.464,,Manufacturing,,Japan,1488028203331,12143.122,110,110
Hong Piow Teh,,teh-hong-piow,no-pic,,,Finance,,Malaysia,1309539042535,,,
John Tu,Tu,john-tu,john-tu,0,,Technology,M,United States,1488028203331,5364.988,301,302
Bernard Broermann,,bernard-broermann,no-pic,0,,Health Care,,Germany,1488028203331,3171.307,626,626
Clive Calder,,clive-calder,no-pic,0,,Media,,United Kingdom,1488028203331,4463,386,386
Albert Frere,,albert-frere,no-pic,0,,Investments,,Belgium,1488028203331,4892.365,340,340
Alain Merieux,,alain-merieux,no-pic,-84.962,,Health Care,,France,1488028203331,3905.05,468,468
Leonid Mikhelson,,leonid-mikhelson,no-pic,53.603,,Oil,,Russia,1488028203331,18798.449,45,45
Sergei Popov,,sergei-popov,no-pic,-2.445,,Banks,,Russia,1488028203331,4535.628,377,377
Luis Carlos Sarmiento,,luis-carlos-sarmiento,no-pic,-71.728,,Finance,,Colombia,1488028203331,10959.461,123,123
Glen Taylor,Taylor,glen-taylor,glen-taylor,0,,Service,M,United States,1488028203332,1885.474,1126,1126
Marcel Herrmann Telles,,marcel-herrmann-telles,no-pic,-27.571,,Beverages,,Brazil,1488028203331,14700.235,74,74
Joan Tisch,Tisch,joan-tisch,joan-tisch,-3.892,,Investments,F,United States,1488028203331,3849.554,481,481
"William Wrigley, Jr.",Wrigley,william-wrigley-jr,william-wrigley-jr,0.004,,Food and Beverage,M,United States,1488028203331,2757.835,746,746
Isak Andic,,isak-andic,no-pic,-3.262,,Retail,,Spain,1488028203331,2226.282,946,946
Mark Cuban,Cuban,mark-cuban,mark-cuban,0.017,,Media,M,United States,1488028203331,3404.545,572,572
Ray Dolby,Dolby,ray-dolby,ray-dolby,,,Technology,M,United States,1347995992375,,,
John Dorrance,,john-dorrance-iii,no-pic,0,,Food,,Ireland,1488028203331,2700,756,756
Philip Falcone,,philip-falcone,no-pic,,,Finance,,United States,1309539039506,,,
Nancy Walton Laurie,Laurie,nancy-walton-laurie,nancy-walton-laurie,51.03,,Fashion and Retail,F,United States,1488028203331,4490.428,384,384
Mitchell Rales,Rales,mitchell-rales,mitchell-rales,33.612,,Manufacturing,M,United States,1488028203331,4549.804,375,375
Richard Schulze,Schulze,richard-schulze,richard-schulze,50.16,,Fashion and Retail,M,United States,1488028203331,3178.732,621,621
Huiyan Yang,,yang-huiyan,no-pic,-78.857,,Real Estate,,China,1488028203331,9587.317,136,136
Pierre Bellon,,pierre-bellon,no-pic,-24.303,,Food,,France,1488028203331,5012.836,328,328
Charles Butt,Butt,charles-butt,charles-butt,0,,,M,United States,1488028203331,10700,127,127
Malcolm Glazer,Glazer,glazer-1,glazer-1,,,Sports,M,United States,1347995755593,,,
Laurence Graff,,laurence-graff,no-pic,0,,Retail,,United Kingdom,1488028203331,4607,367,367
Masatoshi Ito,,masatoshi-ito,no-pic,-47.188,,Retail,,Japan,1488028203331,3620.886,536,536
James Jannard,Jannard,james-jannard,james-jannard,0,,Fashion and Retail,M,United States,1488028203331,4051.195,446,446
"Rupert Johnson, Jr.",Johnson,rupert-johnson-jr,no-pic,-21.081,,Investments,M,United States,1488028203331,5131.699,322,322
Patrick McGovern,McGovern,patrick-mcgovern,patrick-mcgovern,,,Media,M,United States,1347995707546,,,
Denis O''Brien,,denis-obrien,no-pic,-0.11,,Telecommunications,,Ireland,1488028203331,4735.562,357,357
A. Jerrold Perenchio,Perenchio,a-jerrold-perenchio,a-jerrold-perenchio,0,,Media,M,United States,1488028203331,2839.428,719,719
"David Rockefeller, Sr.",Rockefeller,david-rockefeller-sr,david-rockefeller-sr,0,,Energy,M,United States,1488028203331,3279,600,600
Steven Udvar-Hazy,Udvar-Hazy,steven-udvar-hazy,steven-udvar-hazy,-7.546,,Service,M,United States,1488028203331,3776.179,505,505
Michael Ying,,michael-ying,no-pic,12.915,,Apparel,,Hong Kong,1488028203331,2495.617,843,843
David Azrieli,,david-azrieli,no-pic,,,Real Estate,,Canada,1309543181995,,,
Henry Hillman,Hillman,henry-hillman,henry-hillman,0,,Investments,M,United States,1488028203331,2603.36,789,789
Alicia Koplowitz,,alicia-koplowitz,no-pic,-6.093,,Investments,,Spain,1488028203331,2446.336,865,865
Kjeld Kirk Kristiansen,,kjeld-kirk-kristiansen,no-pic,-23.566,,Manufacturing,,Denmark,1488028203331,21120.928,36,36
Mary Alice Dorrance Malone,Malone,mary-alice-dorrance-malone,no-pic-female,2.658,,Food and Beverage,F,United States,1488028203331,3957.61,461,461
Masahiro Miki,,masahiro-miki,no-pic,-54.876,,Retail,,Japan,1488028203331,3609.956,537,537
Robert Miller,,robert-miller,no-pic,-1.362,,Electronics,,Canada,1488028203331,2643.701,777,777
Jim Pattison,,jim-pattison,no-pic,-22.423,,Diversified,,Canada,1488028203331,5638.137,272,272
Vladimir Potanin,,vladimir-potanin,no-pic,-85.201,,Metals &#38; Mining,,Russia,1488028203331,14241.569,79,79
Steven Rales,Rales,steven-rales,steven-rales,37.444,,Service,M,United States,1488028203331,5098.962,325,325
G. M. Rao,,g-m-rao,no-pic,,,Construction &#38; Engineering,,India,1309540933274,,,
Moise Safra,,moise-safra,no-pic,,,Finance,,Brazil,1309542296726,,,
Carlos Alberto Sicupira,,carlos-alberto-sicupira,no-pic,-33.374,,Beverages,,Brazil,1488028203331,12487.784,99,99
Charoen Sirivadhanabhakdi,Sirivadhanabhakdi,charoen-sirivadhanabhakdi,charoen-sirivadhanabhakdi,-236.607,,Food and Beverage,M,Thailand,1488028203331,16068.053,58,58
Albert von Thurn und Taxis,,albert-von-thurn-und-taxis,no-pic,,,Diversified,,Germany,1309541440551,,,
Pyotr Aven,,pyotr-aven,no-pic,-5.512,,Finance,,Russia,1488028203331,4659.571,365,365
David &#38; Frederick Barclay,,david-frederick-barclay,no-pic,0,,Retail,,United Kingdom,1488028203331,5120.691,323,323
Lee Bass,Bass,lee-bass,lee-bass,-11.9,,Energy,M,United States,1488028203331,2978.36,686,687
Sid Bass,Bass,sid-bass,sid-bass,-11.9,,Energy,M,United States,1488028203331,2828.36,722,722
John de Mol,,john-de-mol,no-pic,0,,Media,,Netherlands,1488028203332,1445.451,1427,1427
Gordon Getty,Getty,gordon-getty,gordon-getty,0,,Energy,M,United States,1488028203331,2105,993,993
Tom Gores,Gores,tom-gores,tom-gores,0,,Investments,M,United States,1488028203331,3349,587,587
Terry Gou,,terry-gou,no-pic,-55.275,,Electronics,,Taiwan,1488028203331,7442.226,191,191
Diane Hendricks,Hendricks,diane-hendricks,diane-hendricks,0,,Manufacturing,F,United States,1488028203331,3794.644,499,499
Daniela Herz,,daniela-herz,no-pic,0,,Retail,,Germany,1488028203331,3484.8,561,561
Gunter Herz,,guenter-herz-family,no-pic,,,Retail,,Germany,1309542900822,,,
William Hilton,,william-hilton,no-pic,,,Hotels &#38; Resorts,,United States,1309540383301,,,
H. Wayne Huizenga,Huizenga,h-wayne-huizenga,h-wayne-huizenga,0.06,,Investments,M,United States,1488028203331,2753.014,748,748
Mohammed Ibrahim,,mohammed-ibrahim,no-pic,0,,Telecommunications,,United Kingdom,1488028203332,1138.634,1721,1721
Micky Jagtiani,,micky-jagtiani,no-pic,0.465,,Retail,,India,1488028203331,4702.945,362,362
Peter Kellogg,Kellogg,peter-kellogg,peter-kellogg,-33.379,,Investments,M,United States,1488028203331,3466.98,564,564
Edward Lampert,Lampert,edward-lampert,edward-lampert,-74.583,,Investments,M,United States,1488028203331,2028.815,1033,1033
Leonard Lauder,Lauder,leonard-lauder,leonard-lauder,-23.383,,Service,M,United States,1488028203331,8777.833,152,152
Ronald Lauder,Lauder,ronald-lauder,ronald-lauder,-1.082,,Fashion and Retail,M,United States,1488028203331,3390.376,577,577
James Leprino,Leprino,james-leprino,no-pic,0,,Food and Beverage,M,United States,1488028203331,2964.625,690,690
Wallace McCain,McCain,wallace-mccain,wallace-mccain,,,Food and Beverage,M,Canada,1337117009437,,,
Frederik G.H. Meijer,Meijer,frederik-gh-meijer,frederik-gh-meijer,,,Fashion and Retail,M,United States,1347996706078,,,
Lorenzo Mendoza,,lorenzo-mendoza,no-pic,,,Beverages,,Venezuela,1309539470628,,,
Najib Mikati,,najib-mikati,no-pic,-11.658,,Telecommunications,,Lebanon,1488028203331,2665.797,768,768
Taha Mikati,,taha-mikati,no-pic,-11.658,,Telecommunications,,Lebanon,1488028203331,2665.797,768,769
Arnon Milchan,,arnon-milchan,no-pic,0,,Media,,Israel,1488028203331,5231.238,313,313
Michael Milken,Milken,michael-milken,michael-milken,0.523,,Investments,M,United States,1488028203331,3591.937,540,540
Daniel Och,Och,daniel-och,daniel-och,-1.569,,Investments,M,United States,1488028203331,3169.278,627,627
Liselott Persson,,lottie-tham,no-pic,-76.297,,Retail,,Sweden,1488028203331,3176.08,622,622
T. Boone Pickens,Pickens,t-boone-pickens,t-boone-pickens,,,Energy,M,United States,1347996405953,,,
Richard Rainwater,Rainwater,richard-rainwater,richard-rainwater,,,Investments,M,United States,1347996040578,,,
Phillip Ruffin,Ruffin,phillip-ruffin,phillip-ruffin,0,,Diversified,M,United States,1488028203331,2439.716,868,868
Alexandra Schorghuber,,alexandra-schorghuber,no-pic,,,Real Estate,,Germany,1309543211657,,,
Wenrong Shen,,shen-wenrong,no-pic,-12.74,,Manufacturing,,China,1488028203332,1657.694,1261,1261
Sheldon Solow,Solow,sheldon-solow,sheldon-solow,0,,Real Estate,M,United States,1488028203331,4410.5,397,397
Beny Steinmetz,,beny-steinmetz,no-pic,0.882,,Metals &#38; Mining,,Israel,1488028203332,1141.798,1715,1715
Ronda Stryker,Stryker,ronda-stryker,ronda-stryker,14.566,,Health care,F,United States,1488028203331,4447.159,390,390
Olav Thon,,olav-thon,no-pic,,,Real Estate,,Norway,1309540782333,,,
Vladimir Bogdanov,,vladimir-bogdanov,no-pic,5.728,,Oil,,Russia,1488028203332,1886.556,1125,1125
Bennett Dorrance,Dorrance,bennett-dorrance,bennett-dorrance,2.125,,Food and Beverage,M,United States,1488028203331,3207.461,614,614
Archie Aldis Emmerson,Emmerson,archie-aldis-emmerson,archie-aldis-emmerson,0,,Manufacturing,M,United States,1488028203331,3664.404,532,532
Andrew Forrest,,andrew-forrest,no-pic,-184.335,,Metals &#38; Mining,,Australia,1488028203331,5530.897,287,287
Bill Gross,Gross,bill-gross,bill-gross,0,,Finance,M,United States,1488028203331,2468,851,851
Mikhail Gutseriev,,mikhail-gutseriev,no-pic,-1.466,,Oil,,Russia,1488028203331,6337.605,234,234
"Amos Hostetter, Jr.",Hostetter,amos-hostetter-jr,amos-hostetter-jr,4.271,,Media,M,United States,1488028203331,3193.783,619,619
Michael Jaharis,Jaharis,michael-jaharis,michael-jaharis,,,Health care,M,United States,1347996168562,,,
H. Fisk Johnson,Johnson,h-fisk-johnson,h-fisk-johnson,-1.848,,Manufacturing,M,United States,1488028203331,3811.996,492,492
Imogene Powers Johnson,Johnson,imogene-powers-johnson,imogene-powers-johnson,-1.848,,Manufacturing,F,United States,1488028203331,3841.996,483,484
S. Curtis Johnson,Johnson,s-curtis-johnson,s-curtis-johnson,-1.848,,Manufacturing,M,United States,1488028203331,3841.996,483,485
Helen Johnson-Leipold,Johnson-Leipold,helen-johnson-leipold,helen-johnson-leipold,-1.848,,Manufacturing,F,United States,1488028203331,3841.996,483,483
Winnie Johnson-Marquart,Johnson-Marquart,winnie-johnson-marquart,winnie-johnson-marquart,-1.848,,Manufacturing,F,United States,1488028203331,3841.996,483,486
Manuel Jove,,manuel-jove,no-pic,-0.376,,Real Estate,,Spain,1488028203332,1777.746,1196,1196
George Mitchell,Mitchell,george-mitchell,george-mitchell,,,Energy,M,United States,1347996092171,,,
Leng Chan Quek,,quek-leng-chan,no-pic,0,,Finance,,Malaysia,1488028203331,6840.763,209,209
Georgina Rinehart,Rinehart,gina-rinehart,gina-rinehart,-0.118,,Billionaire,F,Australia,1488028203331,14727.549,72,72
Ted Turner,Turner,ted-turner,ted-turner,0,,Media,M,United States,1488028203331,2286.536,923,923
Wee Cho Yaw,Wee,wee-cho-yaw,wee-cho-yaw,-36.286,,Finance,M,Singapore,1488028203331,5148.577,321,321
QInghou Zong,,zong-qinghou,no-pic,0,,Beverages,,China,1488028203331,7217.612,198,198
Gautam Adani,,gautam-adani,no-pic,,,Construction &#38; Engineering,,India,1309538727320,,,
Rinat Akhmetov,,rinat-akhmetov,no-pic,0,,Steel,,Ukraine,1488028203331,4572.323,372,372
Abdulla Al Futtaim,,abdulla-al-futtaim,no-pic,-5.426,,Automotive,,United Arab Emirates,1488028203331,4071.452,444,444
Mohammed Al Issa,,mohammed-al-issa,no-pic,0,,Investments,,Saudi Arabia,1488028203331,2533.605,822,822
Abdullah Al Rajhi,,abdullah-al-rajhi,no-pic,0.002,,Finance,,Saudi Arabia,1488028203332,1889.169,1122,1122
John Anderson,Anderson,john-anderson,john-anderson,,,Investments,M,United States,1337117013828,,,
Nadhmi Auchi,,nadhmi-auchi,no-pic,,,Real Estate,,United Kingdom,1309542220810,,,
Nicolas Berggruen,Berggruen,nicolas-berggruen,nicolas-berggruen,0.87,,Investments,M,United States,1488028203332,1775.696,1197,1197
Charles Bronfman,,charles-bronfman,no-pic,0,,Beverages,,Canada,1488028203331,2322.3,907,907
Din Hwa Chen,,din-hwa-chen,no-pic,,,Real Estate,,Hong Kong,1309540456873,,,
Philippe Foriel-Destezet,,philippe-foriel-destezet,no-pic,-6.494,,Consumer Services,,France,1488028203331,2634.429,780,780
Alexander Frolov,,alexander-frolov,no-pic,-14.945,,Steel,,Russia,1488028203332,1789.108,1190,1190
Frits Goldschmeding,,frits-goldschmeding,no-pic,-26.934,,Consumer Services,,Netherlands,1488028203331,4373.402,401,401
David Gottesman,Gottesman,david-gottesman,david-gottesman,0.84,,Investments,M,United States,1488028203332,1807.788,1175,1175
Xiangjian He,,he-xiangjian,no-pic,-218.719,,Manufacturing,,China,1488028203331,12310.294,103,103
Martha Ingram,Ingram,martha-ingram,martha-ingram,0,,Media,F,United States,1488028203331,4211.017,425,425
Jess Jackson,,jess-jackson,no-pic,,,Food,,United States,1309538869135,,,
Indu Jain,,jain,no-pic,,,Media,,India,1309541032798,,,
Mike Lazaridis,,mike-lazaridis,no-pic,,,Electronics,,Canada,1309541091469,,,
Fredrik Lundberg,,fredrik-lundberg,no-pic,-64.931,,Investments,,Sweden,1488028203331,4095.035,439,439
Dinu Patriciu,Patriciu,dinu-patriciu,dinu-patriciu,,,Oil,M,Romania,1366216697531,,,
Gregorio Perez Companc,,gregorio-perez-companc,no-pic,0,,Food,,Argentina,1488028203332,1530,1361,1361
Florentino Perez,,florentino-perez,no-pic,-9.115,,Construction &#38; Engineering,,Spain,1488028203332,1758.971,1213,1213
Stewart Rahr,Rahr,stewart-rahr,stewart-rahr,0,,Health care,M,United States,1488028203331,2286.26,924,924
"Robert Rich, Jr.",Rich,robert-rich-jr,robert-rich-jr,0,,Food and Beverage,M,United States,1488028203331,4002.208,455,455
"Edward Roski, Jr.",Roski,edward-roski-jr,edward-roski-jr,0,,Real Estate,M,United States,1488028203331,4999.183,330,330
Dieter Schnabel,,dieter-schnabel,no-pic,0,,Chemicals,,Germany,1488028203332,1694.957,1239,1239
Jeffrey Skoll,Skoll,jeffrey-skoll,jeffrey-skoll,46.45,,Technology,M,Canada,1488028203331,4332.689,409,409
John Sperling,Sperling,john-sperling,john-sperling,,,Service,M,United States,1337117203718,,,
Sylvia Stroher,,sylvia-stroeher,no-pic,0,,Retail,,Germany,1488028203332,1758.288,1214,1214
Nikolai Tsvetkov,,nikolai-tsvetkov,no-pic,,,Finance,,Russia,1309543146987,,,
Viktor Vekselberg,,viktor-vekselberg,no-pic,-65.938,,Diversified,,Russia,1488028203331,12327.112,102,102
Tiong Lay Yeoh,,yeoh-tiong-lay,no-pic,-0.521,,Construction &#38; Engineering,,Malaysia,1488028203331,2131.121,979,979
James Balsillie,,james-balsillie,no-pic,,,Electronics,,Canada,1309542159737,,,
Hubert Burda,,hubert-burda,no-pic,0,,Media,,Germany,1488028203332,1601.525,1297,1297
Alan Casden,,alan-casden,no-pic,,,Real Estate,,United States,1309540726459,,,
John Catsimatidis,Catsimatidis,john-catsimatidis,john-catsimatidis,0,,Energy,M,United States,1488028203331,3263,606,606
Charles Dolan,Dolan,charles-dolan,charles-dolan,8.281,,Media,M,United States,1488028203331,4729.178,358,358
"Thomas Frist, Jr.",Frist,thomas-frist-jr,thomas-frist-jr,42.726,,Health care,M,United States,1488028203331,9000.168,147,147
Phillip Frost,Frost,phillip-frost,phillip-frost,-22.707,,Health care,M,United States,1488028203331,3560.039,546,546
William Fung,,william-fung,no-pic,-7.527,,Apparel,,Hong Kong,1488028203332,1465.075,1413,1413
Michael Hartono,,michael-hartono,no-pic,0,,Agriculture,,Indonesia,1488028203331,8950.537,148,148
R. Budi Hartono,,r-budi-hartono,no-pic,0,,Agriculture,,Indonesia,1488028203331,9074.08,143,143
"William Randolph Hearst, III.",Hearst,william-randolph-hearst,william-randolph-hearst,,,Media,M,United States,1347995992265,,,
Esther Koplowitz,,esther-koplowitz,no-pic,,,Construction &#38; Engineering,,Spain,1309541217734,,,
Shiv Nadar,,shiv-nadar,no-pic,0,,Information Technology,,India,1488028203331,12363.111,101,101
Axel Oberwelland,,axel-oberwelland,no-pic,0,,Food,,Germany,1488028203331,4371.464,402,402
Peter Peterson,Peterson,peter-peterson,peter-peterson,-3.48,,Investments,M,United States,1488028203331,2112.48,986,986
Onsi Sawiris,,onsi-sawiris,no-pic,-42.04,,Construction &#38; Engineering,,Egypt,1488028203332,1149.858,1705,1705
Leslie Wexner,Wexner,les-wexner,les-wexner,94.743,,Fashion and Retail,M,United States,1488028203331,6090.143,247,247
Dean White,White,dean-white,dean-white,,,Service,M,United States,1347996169781,,,
Peter Buck,Buck,peter-buck,peter-buck,0,,Food and Beverage,M,United States,1488028203331,2534.427,817,817
